feature_set,target,task,model,cv_scheme,feature_type,n_components,train_pearson_r_mean,train_pearson_r_std,train_mse_mean,train_mse_std,test_pearson_r_mean,test_pearson_r_std,test_mse_mean,test_mse_std,train_f1_mean,train_f1_std,train_accuracy_mean,train_accuracy_std,test_f1_mean,test_f1_std,test_accuracy_mean,test_accuracy_std
pca_30,arousal,classification,mlp_classifier,group_kfold,pca,30.0,0.999600746003136,0.000560283275963402,,,0.28049853753203263,0.07585154240377805,,,0.9999640008816427,8.202291186116644e-05,0.9999640009047247,8.202279834657047e-05,0.642205442506729,0.04109977829680185,0.6254447463217659,0.04794501984765609
pca_30,arousal,classification,mlp_classifier,kfold,pca,30.0,0.9997428405901577,0.0002693179763784805,,,0.6366368159679581,0.03240330632242306,,,0.9999549800189619,7.259254009168334e-05,0.9999549800200858,7.259253643135367e-05,0.8055409772971367,0.017247724330423878,0.8055263185670709,0.017266825374387108
pca_30,valence,classification,logistic_regression,group_kfold,pca,30.0,0.35598906314932743,0.009948962801611734,,,0.3501354272137306,0.1576528928662323,,,0.656713810421012,0.004796776297057458,0.6571555751159781,0.004804690204956366,0.6550165391722511,0.060111795022157334,0.6319801032292045,0.08005596435436492
pca_30,valence,classification,logistic_regression,kfold,pca,30.0,0.35518915211217483,0.001431764768629765,,,0.34917232113103147,0.02540416711561284,,,0.6570343712950957,0.0010392610990915202,0.657269423304301,0.00104015399310991,0.653852616387632,0.01254179006280774,0.6541399364596857,0.012535140157940848
pca_30,valence,classification,mlp_classifier,group_kfold,pca,30.0,0.9947842192700757,0.014614539820042158,,,0.16489447386705447,0.08100263398232262,,,0.9967800351276898,0.009213203244194505,0.9967808324156281,0.009211026786037737,0.5890194648522341,0.037839983125275825,0.5642509315151933,0.05014913962621518
pca_30,valence,classification,mlp_classifier,kfold,pca,30.0,0.9980986321916654,0.006482655401648532,,,0.618905070698704,0.03177457187755062,,,0.9989195282690463,0.004184293767321047,0.9989195854175248,0.004184058690078865,0.7939916316130745,0.01765061809649553,0.794042409465607,0.017634201021209044
pca_5,arousal,classification,logistic_regression,group_kfold,pca,5.0,0.26369159324155317,0.008116881028268252,,,0.2682467918452477,0.12990371068791773,,,0.6233560954015682,0.00416091180662349,0.6238234849115958,0.004350699234645548,0.6197023703811417,0.05952985313548445,0.6013685837364798,0.07111413679472771
pca_5,arousal,classification,logistic_regression,kfold,pca,5.0,0.2633314289265845,0.002356118786196112,,,0.2621298364367866,0.038187728007093295,,,0.6237744891600325,0.0011543287065288906,0.6237878284313839,0.001151439121952479,0.6235547759615013,0.019356607270939515,0.6236018492131346,0.019379620588847922
pca_5,arousal,classification,mlp_classifier,group_kfold,pca,5.0,0.5265674006754381,0.02164559504857662,,,0.2427915526907707,0.10174876815521737,,,0.7251574004701795,0.010309024266660886,0.7254075541593336,0.010394401546992728,0.6323281230466956,0.04929512833918804,0.6155140665338896,0.05066448314123122
pca_5,arousal,classification,mlp_classifier,kfold,pca,5.0,0.5283250264463794,0.0185720274799778,,,0.3278249926999576,0.0414088330502976,,,0.7253955820463172,0.008320475793825844,0.7257273480311923,0.0083141337712527,0.6411202619848594,0.0192348917716625,0.6416678804766579,0.01920552519679204
pca_5,valence,classification,logistic_regression,group_kfold,pca,5.0,0.11613136380930175,0.004954499626409273,,,0.1176518637981591,0.0898462353864838,,,0.5519739613910932,0.005039100859793759,0.555222479816325,0.0036397250632111133,0.533236162735395,0.03774936877245286,0.5101831084755653,0.06843013187732097
pca_5,valence,classification,logistic_regression,kfold,pca,5.0,0.11587815400000477,0.002715673004320896,,,0.11261578727635735,0.046426893125263505,,,0.5547470415317759,0.0013474853160399872,0.554915759142407,0.001319605285139499,0.5525691225267158,0.020590659703081254,0.5528058009562712,0.020647476655641428
pca_5,valence,classification,mlp_classifier,group_kfold,pca,5.0,0.4518011913987252,0.018982517975782938,,,0.043794937151490215,0.07308506687100219,,,0.6823068041534969,0.010111329235756805,0.684205325921167,0.008961460308518453,0.5217549073637668,0.04563978096403738,0.49810610120772797,0.05220286660744844
pca_5,valence,classification,mlp_classifier,kfold,pca,5.0,0.44041933568719327,0.027894416217984056,,,0.14192883520693406,0.033440379788537436,,,0.6789305732251001,0.013577040748718516,0.6796896888588523,0.013477808238167223,0.5563893427730687,0.016887969440577605,0.5574774917408146,0.01707751868082246
raw,arousal,classification,logistic_regression,group_kfold,raw,,0.5925791500889258,0.007532502562060349,,,0.4553345514018028,0.10562228113746339,,,0.7631886204426462,0.0045944176959762505,0.7632332851742918,0.004608955737385102,0.6966967474290009,0.04861019914754548,0.6809782062536436,0.06235153450365344
raw,arousal,classification,logistic_regression,kfold,raw,,0.5894028378813986,0.001589617136010082,,,0.5580576365889631,0.02458743713981045,,,0.7620001673693385,0.0014391883426361392,0.7620091817878393,0.0014389904073822165,0.7475246459783373,0.016549273179602534,0.7475151726248905,0.016557786566849673
raw,arousal,classification,mlp_classifier,group_kfold,raw,,0.9975578944142846,0.009236830588516187,,,0.3358413986628364,0.11286120459679914,,,0.9984819324743515,0.005913932225723808,0.9984819181851603,0.005913992776902811,0.6623982187710942,0.06112968222511922,0.6470757483848671,0.06483050818052713
raw,arousal,classification,mlp_classifier,kfold,raw,,0.9999615262018783,6.414614796613722e-05,,,0.865751496943235,0.010032238023574825,,,0.99999549792819,1.856251760687783e-05,0.9999954979290473,1.8562514071750147e-05,0.9220862435467403,0.005905603165125562,0.9220878587336266,0.005901643558047689
raw,valence,classification,logistic_regression,group_kfold,raw,,0.4964395899065004,0.009157709614146392,,,0.31747999461550713,0.13792916971462407,,,0.7098571588925013,0.004458587638025584,0.7099871140395332,0.004540173618831521,0.6331622469832207,0.05588559499716547,0.6099321373458172,0.06894752443926239
raw,valence,classification,logistic_regression,kfold,raw,,0.4921782987586588,0.0013269444404660111,,,0.45456725493145356,0.024987952111911387,,,0.7080108314732843,0.0015577721474383057,0.7080658287481232,0.0015581501714546228,0.690317059873163,0.0197922410509771,0.6904191338674097,0.019775794270359727
